MovieId,UserReviews,Sentiment
tt10344522,"Although the actress is portraying a very bad side of addiction reviewers need to remember this is after 10 years of heavy use. Other reviews on here are wrong she wasn't just on opioids,...she did all sorts of drugs. So no, this doesn't just represent opioid addiction. This movie is a perfect example of how easy it is to go from a prescription or small weekend habit that ""helps"" you through your day to, throwing your entire life away trying and doing anything to get high. Sure some addicts aren't as bad off and have more control to the point you'd never even know they were an addict. However, the point of this movie is to show all of the extremely dark sides of addiction and how addiction starts. They did a good job showing the multiple factors that can play a role in addiction like, doctors who carelessly give these drugs out, how your mental health can make it a struggle to stay sober, and how family traumas truly can cause someone to go down a very bad path. Most importantly they show how much you can lose and how hard it is to get clean again. Not to mention how hard is will be to regain trust from those you crossed in active addiction. I see people making remarks about her appearance in the movie not being accurate compared to her main drug of choice. I strongly disagree. I watched friends loose their teeth in a matter of 4 years from pain pill use alone. They had poor hygiene and didn't ever eat leading to vitamin deficiency. That's why withdrawals can be so painful the drug masks the feeling of pain but once you come off not only are your receptors out of wack but your entire body is in excruciating pain from not taking care of yourself. Addiction looks different for everyone . This movie is not an every case scenario but like I said it does show what most severe cases look like. Why do you think so many people end up on the streets from drugs? You can't tell me ALL of those people have noone in their life that would help if they were good honest people. Most likely their family/friends have tried and time and time again to save them. All while they lie scheme and steal from you. Sometimes people have no choice but to turn their back until they get clean and become the good person they once were. They also show how difficult it is to get treatment. Overall, in a world like today this is a great movie for anyone who has struggled with addiction or currently struggling. Children can even benefit from this movie as long as it's followed with a serious talk at the end where the discussion is open for any questions they may have. Children need to be made aware of these things before they are teenagers. Its way too easy to get your hands on drugs and become addicted. Most of the time the parent doesn't know until it's too late and their child is gone whether it's physically or metaphorically. Addiction is a terrible disease.",neutral
tt10344522,"This movie flew under the radar. Glenn Close is the mom to Mila Kunis - a mom herself who has spent 14 stints in rehab and now is back at Glenn's door. In hopes of being able to take a shot that will make her body unable to get high again, they're trying to make it through 4 days until her body is clean enough. A good treatment of the agony of addiction.",neutral
tt10272386,"This movie was shot in May 2019 just a few months before the COVID-19 pandemic was recognized. The writer-director says he wrote this with Anthony Hopkins, who was 81, in mind. The movie has a number of well established actors but the story's impact depends on Hopkins and he achieves this as very few might be able to do.",neutral
tt10272386,"This movie brings you inside the mind of someone losing their memories and recognition of those around them. In another genre, what happens here could just as well take place in a horror film. The fascinating thing about the story as it unfolds is that as the viewer, there comes a point where you begin to question whether what you're seeing is what the principal character is experiencing, or whether it's a figment of Anthony's (Anthony Hopkins) imagination. The distinction between his reality and the reveries that make up his daily existence sort of blend together in a way that confound the senses. Hopkins is extraordinary in the role, and if this is his last chance to earn an Oscar for Best Actor, then it's a darn good one in a field with some significant competition. Olivia Colman as Anthony's struggling daughter expresses all the concern and frustration that comes with being the primary caregiver for her dementia stricken father, and there are somber moments in the picture when you want to cry along with her over the hopelessness of both his and her situation. As a harbinger of what might happen to anyone as we all approach those senior twilight years, the film can be a depressing experience, only somewhat mitigated by the care and concern that dedicated health care workers are able to provide in an institutional setting. As tender and comforting as the closing scene is, it's one that will break the heart of anyone who's been through a similar experience.",neutral
tt10272386,This is one of the hardest movie reviews I've ever had to write in my life.,neutral
tt10272386,"I cannot say what I want to say about this film without spoilers, so please don't read on if you want to find what happens in the film as it unfolds.",positive
tt10272386,"I haven't seen the play on which ""The Father"" is based, (or indeed the other two plays in Florian Zeller's trilogy on the family), but as cinematic adaptations go this is as good as it gets. Taking place almost entirely on a single set, this is an actor's piece of the highest order and its linchpin is a magnificent performance from Anthony Hopkins as ""The Father"" of the title, a man suffering from advanced dementia and perhaps, both in Hopkins's performance and Zeller's treatment of the subject, this will come to be seen as the definitive film on dementia as anyone with personal experience can testify.",positive
tt10272386,"... the days get shorter, darkness encroaches, the past begins to fade and confusion reigns. A remarkable piece of cinema, profoundly performed and presented, both touching and terrifying and relevant - your own experience uniquely yours but one you'll never forget... until.",negative
tt10272386,"Give Anthony Hopkins the Oscar on April 26. He gives you the best performance of the decade. An old man with dementia loses his ties to reality. His mind deteriorates, and reality stops making any sense. This movie will haunt you, especially if you have a relative with dementia. Such a heartbreaking movie. ABSOLUTELY the best movie of the year and the best performance of the year by Hopkins.",neutral
tt10272386,"The Father couldn't be more realistic when talking about Alzheimer's disease. I've seen my grandfather walking that path. He was a smart man but once the dementia kicked in he was barely recognizable, which was a hard thing to witness when you knew him as the intellectual he was. The Father just nailed this subject, bringing back so many memories, memories we would rather forget but that you can't. Living with a loved one with this disease isn't easy at all, certainly not when that person sometimes doesn't remember who you are. I didn't knew Anthony Hopkins won an Oscar for his role, but after watching this movie I can only say it's highly deserved. It's probably one of his better performances ever, and that at 83 years old. The Father isn't a movie that will give you a lot of joy, it's sad and scary but certainly worth watching. Nobody wants to have a loved one suffering from dementia, it's a nightmare to live with. I remember my grandfather starting to smoke a cigarette like it was a thing he always did and that whilst he stopped more than forty years ago. I remember him telling me he was going crazy after asking me the same question for the twentieth time in barely an hour. He knew it was all going downhill, he knew he was a burden to everybody, and that must hurt when you are still that little bit lucid to understand that. I watched several movies about dementia but this one is just the most realistic. It's sad but that's life, everybody should watch it so they can be prepared if the disease ever would hit a loved one.",neutral
tt10272386,"This is the kind of movie that may feel you uncomfortable, it is disturbing but that will make you stuck to the screen. It shows the kind of situation that may concern millions of us, now or in the future, or also in the past, about one of our relatives. Of course Anthony Hopkins gives a more than brilliant performance and the most unusual is to lead the audience in some kind of a maze, the audience who can have the feeling to be tricked. Anyway, I warn some audiences against this beautiful and powerful stage movie, some audiences who could have a father or mother suffering of Alzheimer disease. It could be very painful to watch. But there were many other movies speaking of this. However this one has something special, I have not yet found excatly what. I derseves to be seen again. And again, especially if you lose memory....",neutral
tt10272386,Wow. This story is expertly crafted that I just don't know what is real and what isn't. Amazing acting too.,positive
tt10272386,"One of my all time favorite movies is Charlie Kaufman's Synecdoche, New York which narrates the ever deteriorating world around a playwright bordering on reality and insanity. And Florian Zeller's The Father is the closest I've seen that captures the insanity of the decaying mind, but told through the apparatus of a very real and universal issue.",negative
tt10272386,This is a powerful film.,positive
tt10272386,"After his previous carer leaves the daughter of an octogenarian, Anthony, organises a new carer for him. However, to Anthony everything is confusion: faces change, one day his daughter Anne is moving to Paris, the next day she's not, is this his flat or not? And why doesn't his other daughter visit him anymore?",negative
tt10272386,"Anthony Hopkins gives an amazing performance, one of the best in his career, is hard to decide who deserve more the best actor between him and Chadwick Boseman, i know is controversial, but i would vote for Hopkins.",positive
tt10272386,"I started watching the film not knowing what to expect. Then, throughout the film, it was twists and turns, one after the other... so beautifully and elegantly done. Anthony Hopkins was superb, an absolute masterpiece of excellent acting. Just amazing...",positive
tt10272386,Anthony Hopkins gives a towering performance and joined the ranks of multi-Oscar winning actors in this harrowing film.,positive
tt10272386,"The Father might be the saddest film I've ever seen. With a heartbreaking powerhouse of a performance, Anthony Hopkins is at his absolute best. This puts you in the shoes of a man whose mind is deteriorating. I fully recommend that everyone see this movie. As great as it is, it is not one I want to rewatch anytime soon.",neutral
